fk_grade_level_TA,arousal..ANEW._TA,dominance..ANEW._TA,valence..ANEW._TA,concreteness_TA,familiarity_TA,emotionality_TA,extremity_TA,valence..EL._TA,SENT_TA,anger_TA,anticipation_TA,disgust_TA,fear_TA,joy_TA,neg_sent_TA,pos_sent_TA,sadness_TA,surprise_TA,trust_TA,arousal..NRC._TA,dominance..NRC._TA,valence..NRC._TA,i_TA,s.he_TA,they_TA,we_TA,you_TA,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function.,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Hedges,Impersonal.Pronoun,Negation,Filler.Pause,Informal.Title,Formal.Title,Could.You,Can.You,Let.Me.Know,For.Me,For.You,Reasoning,Reassurance,Ask.Agency,Give.Agency,Hello,Please,First.Person.Plural,First.Person.Single,Second.Person,Positive.Emotion,Negative.Emotion,Agreement,Disagreement,Acknowledgement,Subjectivity,Bare.Command,YesNo.Questions,Gratitude,Apology,Truth.Intensifier,Affirmation,Adverb.Limiter,Conjunction.Start,num_ratings,mturk_rating,apology,Brand,Label
-0.754906268,1.085593054,1.511321535,1.692130528,1.274302451,2.232582682,0.697973159,0.810969904,0.892929203,-0.813271617,0.010349459,-0.6267138,-1.202616689,1.255931497,1.806780988,0.067608714,-0.138354173,0.448162484,-0.799225122,3.036518938,0.492714327,1.601549096,1.247797469,1.377348537,-0.061536215,-0.342694348,-0.83396325,-0.512486174,-0.815123494,-1.001051056,-0.030109689,1.380035345,0.499732851,-0.505837041,0.962936236,1.416467818,0.412141926,-0.589992176,-0.366800725,-0.616333265,1.259155525,-0.9159691,-0.527332448,-0.062651561,-0.34475413,0.506281314,-1.351549286,-1.109235585,0.973058372,-0.651180527,-0.216973717,1.802090673,0.746000398,-0.761610177,-0.543412482,1.656834902,2.205305746,0.874643653,-0.742351515,1.311891286,3.027954,0.420023831,-0.630773608,0.629636103,0.350541923,1.2873328,0.940011787,1.284130832,-0.620974743,0.083142774,-0.161866806,1.397637736,1.577030039,-0.671656399,0.340796506,0.5494705,-0.53690371,-0.12836054,-0.211171193,-0.430052554,-0.948370773,0.222342721,0.78140354,0.89186408,-0.142591361,3.945674489,-1.114760167,-1.435078199,-0.103322561,-0.810230217,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,0.566487498,-0.30196012,1.257081458,0.206831119,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,0.958058768,1.007674373,-0.319743258,-0.476778669,-0.035805744,2.570077605,-0.38363115,-0.334360169,1.274653029,0.005044446,1.065398042,-0.754424806,0.144982987,-0.571263596,-0.566484214,-0.446406266,1.985267545,-1.182909052,1.310566258,0.616522126,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,-0.07604574,0.226678628,0.492927932,-0.087162762,-0.290059965,-0.450474103,-0.543027553,0.883936717,-0.680245848,-0.713639051,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,2.720733202,-0.467407265,1.481183649,-1.070793583,0.337642767,-1.161778909,-0.143551471,-1.082547137,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,-1.618947174,0.313580761,-0.20804596,-0.157908642,-0.284723697,-0.390590373,6,26.83333333,TRUE,Hilton,1
-0.164993522,1.47976314,1.092410468,0.644583811,0.834481011,0.120433421,1.198241816,0.53841092,-0.146728019,-0.496703152,-0.259007113,-0.435488106,-0.251143676,0.502988004,0.968206481,0.720749844,-0.621017716,-1.259036643,0.884664511,-0.280660874,-0.216723097,-0.618856391,-1.124462845,-0.785512428,-0.061536215,-0.342694348,0.443320307,-0.25694293,-0.114554567,-1.390227154,0.226451259,-1.077968127,0.487371538,-0.073661194,-1.005135885,0.471646014,0.307116649,0.007311537,-0.250752618,-0.375902071,-0.813753492,0.360283689,-0.272132816,-0.062651561,-0.34475413,0.246966494,-1.964473706,-0.489569466,-0.656220644,-0.788557908,0.53002387,1.843437496,1.743357871,-0.761610177,0.004549477,0.566069586,-0.4552535,1.172560928,0.406625164,1.684888641,0.571233458,1.188887356,0.569161552,1.137530932,-0.884557346,1.60389307,2.622415642,0.252485561,-0.620974743,0.267474814,-0.161866806,-0.517122088,-0.310680311,-0.671656399,0.105597325,0.30773093,-0.53690371,-0.12836054,-0.211171193,-0.430052554,0.006571635,-0.561840128,-0.318293813,-0.93724112,-0.142591361,-0.381099618,-1.114760167,0.738445786,-0.103322561,0.375954728,-0.124206663,2.994127715,1.791459168,-0.138880222,-0.106499246,2.23431927,0.486541103,-0.30196012,-0.553174755,0.886177635,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,0.12810794,-0.89475293,-0.319743258,-0.476778669,-0.035805744,-0.542238148,2.034244795,-0.334360169,0.217758783,-0.281018668,-0.63130748,-0.754424806,0.07132754,-0.571263596,0.911712675,-0.446406266,1.016296079,-0.622716956,1.20157567,-0.804805379,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,-0.277501057,-0.488824503,0.76509179,-0.087162762,-0.290059965,-0.450474103,-0.543027553,0.883936717,-0.309202658,-0.713639051,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,2.720733202,-0.467407265,-0.674270169,0.199694696,-0.741707061,-0.175004808,0.442679666,0.561294719,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,-1.618947174,0.313580761,-0.20804596,-0.157908642,-0.284723697,-0.390590373,5,6.4,TRUE,Hilton,1
0.774690498,-1.295885117,-1.466062606,-1.35821994,-0.979493111,0.334508818,0.901311227,0.664025061,0.770199282,-0.579286473,0.120964875,-1.427048408,-0.392898632,0.99838369,1.025541819,-0.36957906,-0.460056027,-0.682893838,0.91959818,-0.069202819,1.553372907,0.282401343,0.173978629,-0.785512428,-0.061536215,1.168847758,0.422672433,-0.152662311,0.82620942,-1.789289943,0.226451259,1.712085414,-0.181905242,1.980766304,-0.689572139,0.977325289,0.695543466,1.377175741,0.749888609,0.418856599,-0.813753492,0.830639764,0.048168764,-0.062651561,1.182006897,0.714659293,0.887626863,-0.392366937,-0.053074085,-0.709184311,0.804151425,0.582359398,2.813915893,0.746146011,-0.167735506,-0.326374763,-0.276126739,-0.053155863,0.581850365,-0.639171798,-0.97061459,2.432207805,1.679101575,2.174050991,0.537678175,0.769325085,0.340724139,1.547903771,-0.620974743,2.356571274,-0.161866806,-0.397286779,-0.588058159,0.7681467,0.529795848,0.078941695,1.516551688,-0.12836054,-0.211171193,2.283785785,0.00379564,-0.8273315,-0.539066388,-0.535200175,-0.142591361,-0.381099618,-0.124613268,0.709516896,-0.103322561,-0.049094877,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,-8.91E-05,-0.30196012,-0.553174755,0.372077569,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,-0.277436214,-0.89475293,-0.319743258,0.860570802,-0.035805744,-0.542238148,-0.38363115,-0.334360169,-0.395173617,0.839828627,-0.003200147,0.456477512,1.099301383,-0.571263596,0.382025457,-0.446406266,0.106050157,2.406988633,0.173273164,-0.642094486,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,0.610968547,-1.359436703,0.99957142,-0.087162762,0.896279629,0.835585297,-0.026276359,0.883936717,1.174970101,1.151146409,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,3.289378632,-0.035805744,-0.140936213,-0.306616153,2.136718925,-0.674270169,1.724280631,-0.741707061,1.469618692,1.61514194,1.65718929,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,0.750243812,0.313580761,-0.20804596,-0.157908642,-0.284723697,-0.390590373,7,21.71428571,TRUE,Hilton,1
1.239312041,-1.130028729,-1.267402238,-1.282123919,-0.647861073,1.129101214,1.268079891,0.875752039,0.153002569,-0.761970604,0.189424487,-0.568573879,-0.733771343,-0.975306894,0.949171939,0.047930518,-0.800021457,-0.655384784,-0.750258463,-0.988073523,-0.416153574,-0.716676864,-0.468069963,-0.785512428,-0.061536215,-0.342694348,0.565293084,-0.954664534,1.346632051,-1.070707286,0.226451259,-0.591062325,-1.765330519,0.404006847,-1.311363426,0.35187987,0.652199701,1.445132451,-0.401834116,-0.580713829,-0.813753492,0.716795618,-0.818989171,-0.062651561,-0.34475413,0.358101417,-0.415222533,0.644460034,-0.656220644,-0.162727617,1.157090652,1.27285134,1.697607528,1.118189746,-0.196449669,0.285684772,-0.750285813,-0.353201119,0.10123267,-0.713771268,-0.561161166,1.434631711,-0.630773608,1.710208265,-1.117438016,1.747784102,0.054825445,0.72141523,0.908747638,3.216787464,-0.161866806,-1.064196324,-1.178770241,0.52506306,-0.872999269,-0.69807835,-0.53690371,-0.12836054,-0.211171193,-0.430052554,-0.547239441,-0.448760469,-0.755673442,-0.20922103,3.178995549,-0.381099618,0.328668267,-0.353137688,-0.103322561,0.455033725,-0.124206663,-0.188004159,0.790795011,-0.138880222,-0.106499246,1.044628828,-0.938590283,-0.30196012,0.003827157,-0.854418303,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,-0.400042587,-0.89475293,-0.319743258,0.634784527,-0.035805744,0.415397469,-0.38363115,-0.334360169,1.857767096,-0.327828996,-0.63130748,-0.754424806,-0.418641301,0.041554255,1.798630809,-0.446406266,-0.435063778,-0.585370816,1.992942114,-0.460241136,0.409728935,-0.065085941,-0.142943265,4.20242922,-0.060453759,2.364662909,-1.939844837,2.234776618,-0.087162762,1.687172692,1.687390873,1.611220929,-0.567580418,2.28809967,2.083539138,19.71043587,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,7.363027466,3.289378632,-0.035805744,-0.140936213,-0.306616153,2.136718925,1.481183649,2.232475943,-0.741707061,0.482844592,1.028910803,1.109242004,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,-0.434351681,-1.022992973,-0.20804596,-0.157908642,5.799782713,2.106626765,7,-9.142857143,FALSE,Hilton,0
-0.671378799,-1.499086802,-1.493132184,-1.382900865,-0.301728949,0.241050627,1.062841468,0.190009436,0.61412655,0.080007322,-0.193894451,-1.256905384,0.150429504,0.165020975,-0.656314595,0.580810092,-0.529673566,-1.171915485,2.281667861,-1.214118877,-0.789353085,-1.358371028,0.364936161,-0.785512428,-0.061536215,2.936189023,0.387332818,0.483376427,-0.614960944,-1.994214078,0.226451259,0.896537127,0.45617394,0.676960013,-1.130241039,0.429506074,0.902259883,0.579578567,0.81338663,1.126792894,-0.813753492,0.932500315,0.537735405,-0.062651561,3.065673099,-0.62822102,0.219262043,-0.554371152,-0.656220644,-2.360765713,0.005754921,1.210831106,2.617189419,0.922377254,-0.732447393,0.453231795,1.636314858,-0.472368029,0.281464305,-1.081030202,-0.97061459,3.252166692,2.819039977,2.306207299,0.766400262,-0.707956175,0.544152056,1.870292918,-0.620974743,3.736268669,-0.161866806,0.293068803,0.046315252,0.936435374,0.760795044,0.238662482,1.756565955,-0.12836054,-0.211171193,2.600987668,0.228651265,-0.642962491,-0.384942137,0.500689107,-0.142591361,-0.381099618,0.547272128,0.877304462,-0.103322561,-0.810230217,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,-0.406772961,-0.30196012,0.943767883,-0.692843996,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,0.61853343,-0.89475293,-0.319743258,-0.476778669,-0.035805744,-0.542238148,-0.38363115,-0.334360169,-0.464749727,-0.366837603,-0.63130748,-0.754424806,-0.200877371,1.075684379,-0.566484214,-0.446406266,-0.06173711,1.23058523,0.798784366,0.271957882,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,1.241162103,-1.174306523,0.911641559,-0.087162762,2.365081032,0.985903928,-0.543027553,-0.567580418,-0.680245848,0.218753679,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,2.136718925,1.481183649,-0.05440296,-0.741707061,-0.175004808,-0.729782608,-0.534599851,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,-0.434351681,-1.022992973,-0.20804596,-0.157908642,-0.284723697,-0.390590373,8,-1.125,FALSE,Hilton,0
-0.144111655,1.396041028,1.89755556,1.828311041,-0.26761777,0.440857194,0.030948283,1.150681102,1.045454827,0.380382711,0.486287467,-0.047858176,0.491654699,0.665983182,0.417220666,-0.462915864,0.628935199,-0.650411304,-2.226499662,-0.154733155,1.423112137,2.603361051,1.066390761,-0.087373748,-0.061536215,-0.342694348,1.175764454,0.373330725,-0.274684608,-0.032604762,0.226451259,-0.722822216,0.499732851,-0.255629972,0.527869059,0.861994928,0.703878805,0.588520239,0.782732413,0.886361699,-0.152609849,1.031364968,0.274723539,-0.062651561,-0.34475413,-0.188311952,1.18946904,1.288426785,-0.656220644,0.011283732,-0.532220405,0.011773243,0.325097244,0.540542894,0.114620438,-0.538373038,-1.087465598,1.583261172,1.029926237,2.746496495,-0.97061459,-0.351272808,-0.630773608,-0.191806044,0.279846005,-0.707956175,0.115304015,-0.380569492,0.968502418,-0.335793682,-0.161866806,0.379037612,0.572819499,-0.671656399,0.82799481,1.050216751,-0.53690371,-0.12836054,-0.211171193,-0.430052554,0.786626335,0.283799057,-0.155838522,-0.404808517,-0.142591361,-0.381099618,0.171144897,1.183950703,-0.103322561,1.829031286,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,-0.677895517,-0.30196012,-0.553174755,-0.34399038,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,1.514503073,1.547305195,-0.319743258,-0.476778669,-0.035805744,1.447848367,-0.38363115,1.820349979,-1.293036753,-1.121003996,-0.63130748,-0.754424806,-0.575559426,-0.571263596,-0.566484214,-0.446406266,0.168970382,-1.182909052,-0.38589594,1.171653407,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,-1.390670822,-0.233645065,-1.253107889,-0.087162762,-0.290059965,-0.450474103,-0.543027553,0.883936717,-0.309202658,0.218753679,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,-0.467407265,-0.674270169,0.453792352,-0.202032147,0.153919892,0.149564098,-1.082547137,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,0.750243812,-1.022992973,-0.20804596,-0.157908642,-0.284723697,-0.390590373,3,-14.33333333,FALSE,Hilton,0
-0.467780595,0.376235713,0.541915701,0.199969017,-0.250416722,-1.020552389,0.616257861,-0.416730564,-0.327985214,-0.501025918,0.094358932,0.424860568,0.465757173,-0.435933212,0.069381058,-1.027107294,-0.838976392,-0.171741209,0.799720618,-0.599228478,0.249678955,0.82016902,0.094787902,-0.785512428,-0.061536215,-0.342694348,1.763204848,0.845325692,-0.534895923,-0.717482791,0.226451259,0.130966729,0.499732851,-0.551329235,0.811689707,0.194409569,0.087063689,-0.384333712,0.824334565,1.523059121,-0.813753492,1.699450348,0.785122804,-0.062651561,-0.34475413,-1.424687965,-0.587703777,-0.643473469,0.604903979,-0.034508728,-0.148441828,1.024770403,-0.635659955,-0.761610177,0.212727164,0.29936208,-1.087465598,1.444942437,1.730827043,0.772479728,-0.97061459,-0.660278086,-0.630773608,-0.520901162,1.298698936,-0.707956175,-0.467489477,-0.216444108,-0.620974743,-1.078707664,-0.161866806,0.540554767,0.318556472,0.833592296,0.622195526,0.143693365,1.60989057,-0.12836054,-0.211171193,-0.430052554,1.533369089,0.43621077,0.194065181,0.38116342,-0.142591361,-0.381099618,-0.076391828,1.533025983,-0.103322561,0.781234585,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,-0.483243425,-0.30196012,-0.553174755,-0.138350354,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,0.514789576,2.059497161,-0.319743258,-0.476778669,-0.035805744,-0.542238148,-0.38363115,-0.334360169,-0.040666769,-0.065171045,-0.63130748,-0.754424806,0.209031202,-0.571263596,-0.566484214,2.082564675,0.521323642,-0.43131799,-0.88820039,1.707642231,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,0.148654422,0.326748995,0.099337124,-0.087162762,-0.290059965,0.894042542,-0.543027553,-0.567580418,-1.051289037,-0.713639051,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,-0.467407265,-0.674270169,0.453792352,-0.741707061,0.153919892,-0.143551471,0.013347434,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,0.750243812,0.313580761,-0.20804596,-0.157908642,-0.284723697,-0.390590373,4,21,TRUE,Hilton,1
-0.123229788,0.18565914,-0.19290811,0.215719773,0.83218034,-1.373140246,-2.591542685,-2.180068688,-2.365443787,0.639769195,1.248412987,-0.56410321,-0.362153915,-0.366013105,-0.568689912,0.226001574,-0.490568651,0.054192298,0.884040484,1.202100043,0.127310391,-0.997316628,-0.614690749,-0.785512428,-0.061536215,-0.342694348,-0.99994848,-0.910097163,-0.134570822,2.235491966,-0.508603729,1.878678379,-0.800559505,-0.096407292,0.165624286,-0.364499104,-0.766475067,-0.525612135,-2.335239376,-1.960966982,-0.813753492,-1.068759927,-0.884091118,-0.062651561,-0.34475413,-0.859752109,0.696665486,2.001245328,1.255048972,1.861299129,-0.686417155,-0.633237194,-1.555241846,0.432846024,-1.404837395,0.179685634,1.483530267,-1.115018152,-1.085292266,-0.38094286,-0.190094001,0.347030458,0.589160472,0.235758481,-0.368893005,1.632671277,-0.681913498,-1.160165066,-0.620974743,1.647172209,-0.161866806,-1.447148288,-1.227568196,-0.671656399,-1.410597397,-1.250625938,-0.53690371,-0.12836054,-0.211171193,-0.430052554,-1.131586467,-0.539715847,-0.297466211,0.395651382,-0.142591361,-0.381099618,0.061842966,-1.562365318,-0.103322561,0.395724477,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,0.93841203,-0.30196012,0.508610139,0.467553295,1.198679478,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,-1.003643189,0.221093854,-0.319743258,-0.476778669,-0.035805744,-0.542238148,-0.38363115,-0.334360169,-0.965035091,1.011466495,-0.63130748,0.204861446,1.659723261,-0.571263596,-0.566484214,1.469956807,0.538102369,-0.613380421,-0.494886528,-1.379079119,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,-0.246507931,-0.458803392,0.790214607,-0.087162762,-0.290059965,-0.450474103,-0.543027553,-0.567580418,-0.680245848,0.218753679,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,-0.467407265,-0.674270169,-0.816695927,-0.741707061,-0.832854209,-0.729782608,-1.082547137,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,0.750243812,0.313580761,-0.20804596,-0.157908642,-0.284723697,-0.390590373,3,-5.333333333,FALSE,Hilton,0
0.466682958,-0.015052895,-0.562026047,-0.603197788,0.416409935,0.278924884,0.544044341,-0.366168897,-0.19461397,0.385902785,0.038953465,-0.316732037,-0.8045809,0.993196876,-0.906146052,0.289818316,-1.005750099,1.010536862,-0.648375192,-1.760342284,0.026813841,-0.650775762,-2.005877883,-0.785512428,-0.061536215,1.418689365,-0.765732157,-1.032995093,0.505949339,2.066968829,0.226451259,-0.359346656,0.345510761,0.112856803,-0.756792819,0.005888786,-0.629775501,-0.176886914,-1.39809617,-1.713857143,-0.813753492,-0.850059332,-1.011690934,-0.062651561,1.400115615,0.608154993,1.38351044,3.378281148,0.71456699,0.62184987,-0.854320282,0.173025852,-0.910162012,-0.761610177,-1.093767287,-0.107537834,-0.165489622,-0.993723261,-0.990170014,-0.076806556,-0.407616133,-0.059299317,0.249178843,-0.108884439,-0.655835259,0.97077253,0.577140367,-1.160165066,0.430709394,-0.101189267,-0.161866806,-0.801079667,-0.590626472,-0.671656399,-1.040998684,-0.870749472,-0.53690371,-0.12836054,-0.211171193,-0.430052554,-1.52577781,-1.259984106,-0.7265148,-0.419296479,-0.142591361,-0.381099618,-0.269277588,-1.246076114,-0.103322561,0.059638743,-0.124206663,2.145559215,-0.35282117,-0.138880222,-0.106499246,-0.315017391,-0.080035521,2.545736186,0.212702873,-0.681827566,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,1.211615922,-1.003643189,-0.08987984,-0.319743258,1.051620726,-0.035805744,-0.542238148,1.389477876,-0.334360169,-0.434931394,0.577170676,-0.63130748,-0.062480624,0.95199049,-0.571263596,-0.566484214,0.93588841,0.332562967,-1.182909052,0.012156643,-1.379079119,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,-0.72948414,-0.703975794,0.216576939,-0.087162762,-0.290059965,-0.450474103,-0.543027553,-0.567580418,0.803926911,-0.713639051,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,-0.467407265,-0.674270169,-0.308500615,-0.741707061,-0.503929509,-0.729782608,0.561294719,-0.107973081,-0.062097132,3.091350152,-0.119523857,-0.199871754,-0.071749778,0.750243812,0.313580761,-0.20804596,-0.157908642,-0.284723697,-0.390590373,6,16.5,TRUE,Hilton,1
-0.488662462,0.770813933,1.138041408,1.041607924,-0.913977009,1.120956524,-0.256005439,-0.268205668,-0.669926381,-1.14630321,-0.787601814,0.921568053,-0.746088688,-0.183191092,-0.920742752,-1.607563123,-0.97571522,1.881135222,-1.00797435,-0.486230109,0.702301415,0.274946402,-0.726957243,-0.785512428,-0.061536215,-0.342694348,1.001661463,0.182516064,-0.434814648,0.092327057,0.226451259,-1.044649534,-4.136936631,0.07009414,-0.917375553,0.023631919,0.447150351,1.039180526,0.75645737,0.45670225,-0.813753492,0.965455199,0.178372658,-0.062651561,-0.34475413,0.649830589,0.955387352,-0.1372103,0.510907113,1.000400875,1.222195947,-1.026032011,-1.43171592,0.697192888,0.968866811,-1.396624117,0.487796213,0.185177958,0.308999694,-0.226005497,-0.017355838,0.283769535,-0.630773608,0.484523295,-0.763958427,2.160271727,1.110451393,0.592459571,1.159717716,0.59145234,-0.161866806,-1.621691021,-1.784892204,0.721399846,-0.154801769,-0.607426012,1.449881058,-0.12836054,-0.211171193,2.19567415,-0.11002017,-1.237859825,-1.822046633,-1.371879979,-0.142591361,-0.381099618,-0.635760531,0.873447276,-0.103322561,0.66261609,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,-0.048752149,-0.30196012,-0.553174755,0.320667562,1.559048206,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,0.401614463,0.468043552,-0.319743258,-0.476778669,-0.035805744,1.687257272,-0.38363115,-0.334360169,0.29396119,0.556366086,-0.63130748,1.596612812,-0.421843711,-0.571263596,1.26894359,1.894069946,-0.883894717,-1.182909052,1.883951526,0.764876175,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,-0.453128769,-0.658944128,-0.629224586,-0.087162762,-0.290059965,0.793830121,0.456919562,0.883936717,-0.309202658,0.218753679,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,-0.467407265,-0.674270169,0.199694696,-0.741707061,-0.175004808,-1.022898176,-0.534599851,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,-1.618947174,-1.022992973,-0.20804596,-0.157908642,-0.284723697,-0.390590373,6,6.833333333,TRUE,Hilton,1
