row_num,rater1,rater2,rater3,rater4,rater5,rater6,rater7,rater8,rater9,rater10,rater11,rater12,rater13,_varname,hotel,rating,review,response,triptype,dateofstay,responder,respondeddate,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,fk_grade_level_TA,arousal (ANEW)_TA,dominance (ANEW)_TA,valence (ANEW)_TA,concreteness_TA,familiarity_TA,emotionality_TA,extremity_TA,valence (EL)_TA,SENT_TA,anger_TA,anticipation_TA,disgust_TA,fear_TA,joy_TA,neg_sent_TA,pos_sent_TA,sadness_TA,surprise_TA,trust_TA,arousal (NRC)_TA,dominance (NRC)_TA,valence (NRC)_TA,i_TA,s/he_TA,they_TA,we_TA,you_TA,num_ratings,mturk_rating,apology,Brand
459,30,30.0,30.0,30.0,21.0,30.0,,,,,,,,apologyJorgeservedaniceBr,Holiday Inn Houston Downtown,30,Jorge served a nice Breakfast. Breakfast is Great. Hotel is in a Good Location and close to Downtown. By walking you hab reach many restaurants and events. Extra Parking fees 27$ the day i dont like. In general is a Good Hotel for stay Overnight.,"Hello cueneyda!Thanks for choosing Holiday Inn and taking the time to leave feedback. I'm glad you liked our convenient location and you had a good experience at breakfast. I'm sorry though if you found our parking fees to be steep. I've shared your feedback with management for review of our pricing strategies.We hope to see you again if your travels bring you back to Houston!Best,Pam GCase ManagerIHGService",Trip type: Traveled on business,Date of stay: May 2019,"Response from IHGService, Guest Relations Manager at Holiday Inn Houston Downtown","Responded Jun 2, 2019",71,45.49,99.0,32.7,99.0,17.75,23.94,90.14,47.89,19.72,19.72,4.23,5.63,9.86,0.0,0.0,0.0,2.82,12.68,7.04,4.23,7.04,0.0,21.13,4.23,1.41,0.0,0.0,0.0,11.27,9.86,1.41,0.0,0.0,1.41,18.31,0.0,0.0,0.0,0.0,8.45,2.82,0.0,4.23,4.23,0.0,4.23,2.82,1.41,0.0,0.0,1.41,0.0,0.0,0.0,1.41,16.9,8.45,2.82,4.23,4.23,0.0,4.23,14.08,1.41,11.27,4.23,4.23,4.23,7.04,4.23,0.0,2.82,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.08,5.63,1.41,0.0,0.0,0.0,2.82,0.0,0.0,4.23,0.0,0.0,27.1,1.170759493670886,1.711012658227848,1.778101265822784,326.4271388840152,581.4743239188939,4.945,2.485,6.785,0.09197183098591553,0.181494293552121,0.3596864947140042,0.1803865962645507,0.1900085499630809,0.3326721026700524,-0.309741935483871,0.4032999999999999,0.1652450266476696,0.1913989029497306,0.2059582070914635,0.43208,0.5407200000000001,0.7043600000000001,0.0379746835443038,0.0,0.0,0.0379746835443038,0.08860759493670886,6,28.5,True,Intercontinental 
460,26,30.0,16.0,27.0,,,,,,,,,,apologyFriendlystaffandcou,Holiday Inn Houston Downtown,30,Friendly staff and courteous. All though was not acknowledged or thanked for being a platinum rewards card holder when checking in. The hotel is newly renovated. The decor is very nice. Rooms are clean and average. Booked a room with fridge and microwave but our room seemed to not have one for some reason. Beds are comfortable as Holiday Inn beds usually are. There are very nice ice buckets in the rooms and also signs on each floor that say ice machine to imply they have ice for your convenience. But after going from floor to floor down each hall they do not. And apparently this has been a problem for some time . The terrace on the second floor is a great place to relax. The Burger restaurant is great. They actually have turkey burgers on the menu which is fabulous. Parking is not free. $18 a day for self parking. When checking out make sure to check the charges the hotel has charged you. Had several problems with the bill. And unauthorized charges on my credit card. Has been three days so far that we are still trying to straighten it out. Love the Holiday Inn brand hotels so I hope this hotel can work out its kinks.,"Thank you for sharing your experience with us. I am happy to hear that overall you did enjoy your stay. I do apologize for the issues you encountered while here. I know that the billing issue was resolved yesterday. As for the ice machines, we do currently have them on order and are awaiting their arrival. In the meantime, there is one located on the second floor or our guests can contact room service and they will deliver it for them. I will personally address your not being recognized as a platinum member with the associate who checked you in. We value our rewards members and you most certainly should have been recognized as such. I hope that we have the chance to welcome you back again in the future.Best Regards,",Trip type: Traveled as a couple,Date of stay: June 2016,"Response from DPinierio, General Manager at Holiday Inn Houston Downtown","Responded Jun 22, 2016",132,36.56,99.0,51.41,99.0,14.67,21.97,92.42,61.36,21.97,18.18,3.79,4.55,6.82,0.0,3.03,3.79,6.82,12.12,12.12,3.79,6.06,0.76,15.91,4.55,3.79,0.76,1.52,0.76,8.33,8.33,0.0,0.0,0.0,0.0,21.21,0.0,1.52,0.0,0.0,9.09,3.03,0.0,1.52,3.79,0.76,1.52,1.52,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,12.12,8.33,2.27,2.27,1.52,0.0,3.03,11.36,3.03,14.39,2.27,7.58,5.3,1.52,0.0,1.52,0.76,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.09,6.82,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.020211267605634,1.628521126760563,1.643521126760563,320.980310793723,592.6273506755617,6.705,3.48,7.98,-0.07900000000000004,0.1644809290409645,0.2362027682156201,0.1970217111960287,0.1966599711931899,0.3955437527389938,-0.3619350649350649,0.2781475409836066,0.1101827313727786,0.2142404337548905,0.3218202043861966,0.4195000000000001,0.5637500000000001,0.6954090909090909,0.0352112676056338,0.0,0.02816901408450704,0.04225352112676056,0.06338028169014084,4,24.75,True,Intercontinental 
461,21,30.0,30.0,30.0,16.0,,,,,,,,,apologyroomwasalmostatthe,Holiday Inn Manhattan - Financial District,30,room was almost at the top floor as i had requested city view ha! it was a very obscured city view unlike pictures in their website. Sleeping was a challenge due to ice dispenser next to the room! Too few elevators for a 50 floor hotel so make sure you have ample time and patience.,"Thank you for staying at our hotel. We are happy your overall experience was pleasant, however, we want to apologize for not meeting some of your expectations. We appreciate you taking the time to share your concerns, and we hope to accommodate you again in the future!Greg RileyGeneral Manager",Trip type: Traveled on business,Date of stay: January 2019,"Response from 00gc, General Manager at Holiday Inn Manhattan - Financial District","Responded Feb 4, 2019",50,63.83,99.0,6.7,99.0,16.67,26.0,92.0,54.0,22.0,22.0,0.0,10.0,12.0,0.0,0.0,0.0,4.0,16.0,4.0,4.0,4.0,2.0,14.0,2.0,0.0,0.0,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,6.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,4.0,2.0,0.0,2.0,10.0,6.0,12.0,2.0,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.6,1.133928571428571,1.727857142857143,1.823392857142857,305.1668094269592,592.317861890163,6.02,3.133333333333333,7.633333333333333,0.03261538461538461,0.1302320950926626,0.1404827475753724,0.1273579252459636,0.1829975924918894,0.3808182401065731,-0.3506363636363636,0.3136666666666666,0.05835184118943319,0.201951093492332,0.3345446608670521,0.468,0.65225,0.7844375,0.0,0.0,0.0,0.08928571428571427,0.1071428571428571,5,25.4,True,Intercontinental 
462,15,30.0,30.0,30.0,,,,,,,,,,apologyThishotelwasjustÄ,Holiday Inn Manhattan - Financial District,30,"This hotel was just ‚Äòok‚Äô - we didn‚Äôt find the staff too welcoming or friendly and even though this is a non smoking hotel, someone was quite obviously smoking close to our room as we could smell it through the vents for the whole week. We told reception and she said she would tell the cleaners to keep an eye out but it didn‚Äôt stop them from smoking in their room still.Location is good it‚Äôs close to the subway stations.Hotel is clean and tidy and the cleaners do a good job in the rooms.There is a long wait for the lift the lower the floor you are - we were on floor 36 and the lower we went the more crammed the lift got which meant people on the lower floors had to continuously wait for the next lift. I‚Äôd request a higher room if possible.One of the main reasons for the low score is the breakfast - we didn‚Äôt realise there was a buffet upstairs until day 3. We were told by one person that it would be $3 extra per person which we were happy to pay, we then complained about it to reception as the ‚Äòcrispy‚Äô potatoes tasted like they had been left out for a few days, the scrambled egg was green (not an exaggeration!), the bread was stale and there was mouldy fruit on the side. The atmosphere was non existent, it was cold and quiet and just not very nice. Most definitely not worth $3 extra!! Reception said that this was included in our stay which was fine as we were certainly not going back up there. On our final day when we paid for our stay, the receptionist said that we had to pay the $6 for our breakfast as it wasn‚Äôt included in the stay. After explaining why we were not happy to pay for it she finally waived it.I‚Äôd advise not going upstairs to the buffet as it is the same food as the al a carte, just a few days older.The standard of the rooms are nice and the bed was SO comfy and big. The view from our room was AMAZING. We were overlooking the Hudson River and the World Trade Centre, which was a five minute walk away.The hotel did a lovely gesture after we got engaged and did a beautiful towel arrangement on the bed, which was very thoughtful.I would stay here again but only if I was guaranteed a high room.","It was a pleasure having you as our guest on your special day. We are glad to know you enjoyed our prime location, comfortable accommodations, and fantastic views. Thank you for acknowledging our Housekeeping team for a job well done. However, we apologize for not meeting your expectations with regard to the food we offer at the breakfast buffet. It is never our intention to disappoint you, and we will use your feedback to identify changes we can make to improve the dining experience. We are also sorry for any inconvenience caused due to the wait time of our elevators, and we are grateful for your patience. Thank you for staying with us, and we look forward to another opportunity to serve you again in the future.Greg RileyGeneral Manager",Trip type: Traveled as a couple,Date of stay: December 2019,"Response from 00gc, General Manager at Holiday Inn Manhattan - Financial District","Responded Dec 26, 2019",130,61.33,99.0,11.67,99.0,18.57,23.85,91.54,56.92,20.77,18.46,0.0,10.77,7.69,0.0,0.0,2.31,5.38,16.15,6.92,3.85,5.38,1.54,12.31,4.62,0.77,0.0,0.0,1.54,10.77,9.23,1.54,0.0,0.0,1.54,22.31,0.0,0.77,0.0,0.0,10.0,2.31,3.85,0.77,0.77,0.77,1.54,2.31,1.54,0.0,0.0,2.31,0.0,0.0,0.0,2.31,14.62,11.54,2.31,1.54,0.77,0.0,1.54,9.23,2.31,10.77,2.31,4.62,6.15,3.85,0.77,0.0,0.0,0.0,0.0,0.77,0,0.0,0.0,0.77,0.0,10.0,5.38,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,1.271063829787234,1.889716312056738,1.90354609929078,315.3149335048503,594.1990825832677,5.226666666666667,2.674444444444445,7.085555555555556,0.03403787878787877,0.1443623554774257,0.2374059434476272,0.1917120316724289,0.1968970155896783,0.4341385137674183,-0.3839649122807017,0.3517200000000001,0.143297140842625,0.1945935570313442,0.3259476458271238,0.4503478260869566,0.5658043478260868,0.6926086956521738,0.0,0.0,0.0,0.09929078014184398,0.07092198581560283,4,26.25,True,Intercontinental 
463,-20,25.0,-18.0,-25.0,,,,,,,,,,apologyMystaydurationwas1,Holiday Inn Manhattan - Financial District,10,"My stay duration was 14 nights and following are my views -Pros: Great location in NYC, a lot of restaurant options & subway are near by;Cons:1. Bad bathroom utilities like shampoo/ body lotion; dental kit not readily available;2. Pathetic WiFi speed (4 Mbps) sometimes went as low as 2 mbps;3. Lack of basic amenities like water kettle;4. Most of all ATTITUDE OF HOTEL STAFF IS NON HELPING:a. They didn't give us the free breakfast for first 5 days and we had to buy from outside (even though it was prepaid with the room);b. We had to wait for check-in from 8 am till 3 pm (6 hours), even after paying for the day before (hotel still didn't refund one night charges);c. No fridge / refrigeration available for guests.Really bad experience with Holiday Inn. I have been staying with Sheraton, Hilton in NYC for 5 years but never had this worst experience.","Greetings Anishsaxena1990,While we appreciate all of our guests staying with us I am not sure you have the correct hotel. Please allow me to respond to each of your commetns and then you decide if this is the correct hotel as there is another Holiday Inn and a Holiday Inn Express on Wall Street not far from here. We are often confused with those hotels.1. Our bathroom amenities are from Bath & Body Works and of the some of the best quality. Not sure what you are referring to for the ""dental kit."" We have toothbrushes and toothpaste available for free at the front desk. All you need do is ask.2. Our wifi speed is 200mps up and down which exceeds by the brand standard by 100mps.3. There are Keurig coffeemakers in each room with a nice selection of coffees and teas and plain hot water should you like that option.4. As you can see from every other review, our staff offers the best in guest service. I would appreciate you letting me know to whom you are specifically referring to from our staff.a. As with all Holiday Inns, breakfast is not included in the rate. We do have a breakfast package which allows you to purchase at time of booking at a reduced price.b. Not sure about this, so more details are needed.c. Fridges are not standard with Holiday Inns. We do however have some available for a small fee. All you need do is ask.Again, as you can see none of this makes sense, so I ask you to verify that you had the correct hotel. I am not disputing any of your comments, but feel that you have the wrong property.If so, then please allow me to make this right for you. Upon your next stay please call me directly at 646-838-5070 (my personal cell phone number) and I will make sure to take care of everything for you.",Trip type: Traveled on business,Date of stay: February 2018,"Response from Greg R, General Manager at Holiday Inn Manhattan - Financial District","Responded Feb 19, 2018",333,59.12,91.63,18.48,87.53,17.53,15.62,89.49,55.26,16.52,12.01,3.0,3.3,5.71,0.0,0.0,4.5,5.11,15.02,9.01,3.3,6.61,2.4,14.41,4.8,2.1,1.2,2.1,3.9,5.71,4.5,0.9,0.3,0.3,0.0,13.81,0.0,0.6,0.0,0.0,15.62,2.4,1.8,2.1,2.4,4.5,3.6,1.8,0.6,0.3,0.6,2.7,0.9,0.0,0.0,1.8,7.51,3.6,0.9,3.0,0.9,0.3,0.9,12.91,0.9,8.71,0.6,6.31,2.4,2.1,5.41,1.2,1.2,0.0,0.0,0.3,0,0.3,0.0,0.0,0.0,11.71,7.21,2.4,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.3,124.9,1.020310734463276,1.585875706214689,1.614774011299435,322.474257701147,596.855966121278,4.597777777777778,2.787777777777778,6.227777777777776,-0.01524923076923078,0.1678730251919842,0.2661569185187635,0.1714004281225824,0.1682333809475459,0.2890894294952351,-0.2933060109289617,0.3430915492957745,0.1150469928996585,0.145227149781725,0.2520687426717664,0.3870000000000001,0.5278640776699027,0.674029126213592,0.02824858757062147,0.0,0.0,0.03107344632768361,0.05367231638418079,4,-9.5,False,Intercontinental 
464,30,25.0,10.0,30.0,30.0,,,,,,,,,apologyThehoteliscloseto,Holiday Inn Manhattan - Financial District,20,"The hotel is close to many subway lines and a short walk to the Staten Island ferry station in one direction and the PATH station in the other. We were assigned room 4505 which has a great view and is a good size for two people. Location is great and the staff at the front desk are all helpful and professional. While there were always large crowds waiting for the elevator, it never took more than a couple of minutes to get into one of three of the spacious elevators. My only disappointment and the reason for the rating, is the room not being properly cleaned, before our arrival or while we stayed at the hotel. There were hairs in the tub, dust in the furniture and headrest and a soiled bedspread, this last one prompted my travel companion to complain to the reception. They took note but when we got back to the room instead of changing the bedspreads, the cleaning staff removed them. Minimum cleaning and no supervision is happening here....This is an unfortunate example of how a good location, professional reception staff and other ‚Äúpluses‚Äù are eclipsed by lack of cleaning and attention to detail.","Thank you for choosing our hotel and for sharing your experience. We are glad to know that overall you had a good stay and that you loved your room with a beautiful view. It is also nice to see that you were pleased with the service provided by our front desk staff and that our location was perfect for your plans. However, we apologize for the housekeeping service issues you encountered during your visit and regret the inconvenience caused. We value your feedback, and we will take proper actions to ensure oversights such as this do not happen again. We truly hope you will consider giving us the opportunity to make it up to you on another visit.Greg RileyGeneral Manager",Trip type: Traveled with friends,Date of stay: January 2020,"Response from 00gc, General Manager at Holiday Inn Manhattan - Financial District","Responded Jan 4, 2020",121,41.48,99.0,5.82,99.0,20.17,19.83,92.56,57.85,23.97,17.36,0.0,7.44,9.92,0.0,0.0,6.61,4.96,13.22,6.61,4.13,6.61,0.83,17.36,4.13,0.83,0.0,0.0,0.83,12.4,11.57,0.83,0.0,0.0,0.83,22.31,0.0,0.0,0.0,0.0,9.92,2.48,1.65,1.65,1.65,1.65,1.65,3.31,2.48,0.0,0.0,0.83,0.0,0.0,0.0,0.0,16.53,9.09,1.65,3.31,3.31,0.0,3.31,10.74,3.31,9.09,3.31,4.96,1.65,4.96,0.83,0.83,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.61,4.96,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,1.234173228346457,1.901889763779528,1.945826771653543,307.6610184791016,593.0947875858387,5.262857142857142,3.282857142857142,7.782857142857143,-0.02142622950819671,0.149040873158554,0.1481520847314676,0.1491669591836466,0.1363021937861333,0.4099104972560233,-0.3586060606060606,0.3759642857142856,0.1135166820118992,0.2634343759157592,0.2966584992604946,0.4441521739130433,0.5933260869565218,0.7262173913043478,0.0,0.0,0.0,0.07086614173228346,0.09448818897637795,5,25.0,True,Intercontinental 
465,16,0.0,30.0,30.0,-10.0,30.0,20.0,,,,,,,apologyThehotelisabitold,Holiday Inn Manhattan 6th Ave - Chelsea,30,"The hotel is a bit old and the room is sufficiently furnished and spacious. It is very close to Penn station and easy to reach. If you find a reasonable rate then it is ok, if you pay 288 USD for a standard room as I did, then you could find better hotels at the same price or you can find similar hotels at a cheaper price.","Hello totuccio83,Thank you for your feedback regarding your stay at Holiday Inn Manhattan 6th Ave - Chelsea, NY. We take our guest comments very seriously and always strive to provide comfortable and friendly accommodations. We appreciate your high rating in service.On behalf of the hotel, I'm sorry we fell below your expectation regarding value. We will look into this concern. We hope you give us a chance in the future to show you how great our hotel is.Sincerely,OrlandoCase ManagerIHGService",Trip type: Traveled solo,Date of stay: December 2018,"Response from IHGService, Guest Relations Manager at Holiday Inn Manhattan 6th Ave - Chelsea","Responded Dec 27, 2018",82,70.49,99.0,10.32,99.0,16.4,24.39,87.8,47.56,20.73,19.51,1.22,9.76,8.54,0.0,0.0,1.22,3.66,14.63,3.66,3.66,3.66,0.0,12.2,4.88,0.0,1.22,0.0,0.0,12.2,8.54,2.44,0.0,0.0,1.22,25.61,0.0,2.44,0.0,0.0,7.32,1.22,1.22,2.44,2.44,1.22,0.0,2.44,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.73,12.2,1.22,3.66,2.44,1.22,1.22,10.98,4.88,13.41,2.44,9.76,2.44,3.66,4.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.63,7.32,4.88,0.0,0.0,0.0,0.0,1.22,0.0,1.22,0.0,0.0,34.9,1.317777777777778,1.885555555555555,1.987444444444444,334.8498421044657,577.0793583736712,4.938000000000001,2.574,6.914,0.03312658227848102,0.1447732664118974,0.2724463306590526,0.2063410147679897,0.1880499706694231,0.371488268238258,-0.403972972972973,0.4181904761904763,0.1365612244396737,0.1020308266141939,0.4123827400599115,0.4880689655172413,0.5818620689655173,0.7349310344827585,0.01111111111111111,0.0,0.0,0.08888888888888888,0.07777777777777778,7,16.571428571428573,True,Intercontinental 
467,-7,13.0,30.0,30.0,30.0,21.0,30.0,25.0,,,,,,apologyRoomwascleanbutdat,Holiday Inn Manhattan 6th Ave - Chelsea,30,"Room was clean but dated and extremely small in fact nowhere to put 2 suitcases (one had to be put on top of the cupboard) and only a body width between the bed and the small closet and not much room to set up the ironing board.The staff were friendly and helpful.Our travel agent booked us closer to Times Square but at the last minute changed it. New York is huge and everywhere is accessible by the Subway ""Penn Station"" which was about 1 1/2 blocks away and Madison Square Gardens nearby. If we were to stay again we would stay in Times Square or closer the 5th Avenue shops (which is closer to Central Park).","Hello, L2142UNmelissaf,We are pleased to host your stay at the Holiday Inn Manhattan 6Th Ave - Chelsea. I am glad to learn you're pleased with the hotel's cleanliness, and our staff made you felt the warmth of our True hospitality.We aim to share the joy of travel on any occasion, but I guess we miss to impress you on this one. I read the room did not fit into your liking. I am sorry for the letdown. I shared your comments with the management, who responded with genuine concern on the impact this had on your stay. I am positive our hotel will take the necessary actions to improve these areas.Hoping you will allow us another opportunity to share a more positive experience, and prove that your unsatisfactory stay was an exception.Yours in hospitality,Jeraldine R.Case ManagerIHGService",,Date of stay: July 2019,"Response from IHGService, Guest Relations Manager at Holiday Inn Manhattan 6th Ave - Chelsea","Responded Dec 20, 2019",141,79.89,98.79,42.45,99.0,23.5,20.57,90.78,51.06,20.57,16.31,4.26,4.96,7.09,0.0,0.0,4.26,7.8,13.48,7.09,0.0,2.13,0.71,17.02,5.67,0.71,0.71,0.71,2.13,12.77,11.35,1.42,0.0,0.0,1.42,17.73,0.0,0.0,0.0,0.0,11.35,2.84,1.42,0.71,2.13,3.55,2.13,2.13,0.0,0.0,1.42,1.42,0.0,1.42,0.0,0.0,14.89,7.8,1.42,2.84,2.84,0.71,4.26,10.64,2.13,11.35,3.55,9.22,0.71,3.55,3.55,0.71,0.0,0.0,0.0,0.71,0,0.71,0.0,0.0,0.0,13.48,6.38,4.96,0.0,0.0,0.0,0.0,0.71,0.0,1.42,0.0,0.0,54.8,1.204144736842105,1.823552631578948,1.873355263157894,322.3498261277499,589.4893027758202,5.391000000000001,2.725,5.967000000000001,0.01076296296296297,0.1183814438203257,0.2474818557594141,0.1915941881550903,0.1068410484076173,0.4893037788440591,-0.3864545454545454,0.3907101449275363,0.281799273016948,0.1538258623390703,0.4522402264484203,0.4837755102040815,0.6082244897959183,0.7344285714285712,0.03947368421052631,0.0,0.0,0.03947368421052631,0.05921052631578947,8,21.5,True,Intercontinental 
468,30,20.0,24.0,,,,,,,,,,,apologyStayedforthreenight,Holiday Inn Manhattan 6th Ave - Chelsea,30,"Stayed for three nights after Christmas - two rooms. The staff were friendly and helpful at a very busy time of year. They were going to get us two rooms on one floor, but somehow this was mixed up and we had rooms on different floors which is not great when the elevators are so busy, but we got our exercise. Rooms on 3 and 8 - neither had a view of any description - one was a back alley, one was onto 26th. Surprised not to find a safe in either room. One had an ice bucket, one did not. Ice worked on 15th floor not 9th. Wifi was patchy, but not a problem. Rooms were clean. Same issue with coffee as previous reviewer - each day we were left two decaf and one regular, but front desk provided more regular. This was our 7th trip to NYC and we love morning walks. Unfortunately, we were on 29th St and had our first brush with danger - one of the homeless people walked right up and took a swing at one of us - dodged it - totally unprovoked and clearly mental health issues, but it was a reality check for us. Walked to Chelsea Market. Subway close. Walked to Macys. Beds were very comfortable. Halls are loud and there was a lot of weed drifting through the halls (not the hotel's fault, just an observation).","Hi GeoRoadWarriors,Thank you for your stay and for taking the time to share your experience with us. I appreciate the high rating you gave to our staff and cleanliness.I am sorry to read some issues you had at check-in and with the room assignments. We aim to be able to support you in your journey to success and your comments value to us. I have shared this with the management team to improve our service and procedures.Thank you for being our guest and hope that you will give us another chance to make your stay as delightful as it can be.Best,Christian C.Case ManagerIHGService",Trip type: Traveled with family,Date of stay: December 2018,"Response from IHGService, Guest Relations Manager at Holiday Inn Manhattan 6th Ave - Chelsea","Responded Jan 17, 2019",110,65.28,99.0,4.65,99.0,27.5,15.45,91.82,57.27,22.73,19.09,2.73,6.36,10.0,0.0,0.0,3.64,3.64,18.18,7.27,0.0,7.27,0.0,17.27,4.55,2.73,0.0,0.0,1.82,11.82,10.91,0.91,0.0,0.0,0.91,23.64,0.0,0.91,0.0,0.0,4.55,0.91,0.91,0.91,2.73,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,10.0,4.55,4.55,2.73,0.0,2.73,12.73,1.82,8.18,2.73,6.36,0.91,7.27,0.91,0.91,0.0,0.91,0.0,0.0,0,0.0,0.0,0.0,0.0,9.09,6.36,1.82,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,41.1,1.180363636363636,1.833,1.891272727272727,317.2283045607449,603.4149023591121,5.2125,2.5375,6.8375,0.001099009900990102,0.1382720749714048,0.2127159867524137,0.1523840336304466,0.1387011019930525,0.4404649814978301,-0.2505535714285714,0.3142666666666666,0.1217630674263017,0.1810956012290172,0.3292693108174957,0.4488235294117647,0.6247941176470589,0.7477941176470589,0.01818181818181818,0.0,0.0,0.06363636363636363,0.1,3,24.666666666666668,True,Intercontinental 
469,6,-10.0,20.0,10.0,30.0,,,,,,,,,apologyWecameinLATEThursd,Holiday Inn Port of Miami Downtown,30,"We came in LATE Thursday evening, close to midnight. Our cruise was leaving Saturday the 11th. Front desk was nice, helpful. I had requested a king size room upgrade online, but when we got to the room, there were 2 double beds. I was tired, didn't want to go back down. The room itself is run down, dirty. Our room had left over water bottle caps on the headboard...a dirty towel...room itself was dark. It just felt old, musty and dirty. Bed was comfy, pillows comfy so that was nice. We got a good nights sleep.We had a room that had a view of the main street which was nice. Friday morning we woke up and saw the blue sky and palm trees. We decided to walk across the street and do some shopping. It was really windy. Had lunch at the shopping complex which was really a tourist trap.We ordered an Uber Saturday morning to get to the port. It was convenient. It was a disaster for people waiting for cabs. Long line and only one person helping...it was chaos. Oh the hotel has only one restaurant and it doesn't stay open late...It's fine to stay for a night I suppose and conveniently located. The price was reasonable...it's just dirty and run down. Traveled with my husband and 5 + 3 year old. My parents had a room 2 doors down from us. Hotel rooms seemed more like a motel. The lobby and stuff is fine though. Stayed here since we joined the IHG club a couple years ago. We got a slightly better price than what was offered online.",We appreciate the feedback.It's unfortunate your time with us was less than ideal. We care about the satisfaction and happiness of our guests. We regret that your room wasn't refreshed properly. It's important to us that we offer our guests a quality experience so we'll address your concerns with the appropriate members of our team moving forward.We hope you give us another opportunity to share a more positive experience with you soon.,,Date of stay: January 2020,"Response from Happiness13892343536, General Manager at Holiday Inn Port of Miami Downtown","Responded Feb 24, 2020",74,36.79,99.0,1.0,99.0,18.5,25.68,94.59,55.41,29.73,22.97,0.0,16.22,6.76,0.0,0.0,6.76,6.76,12.16,6.76,4.05,2.7,1.35,12.16,6.76,4.05,0.0,0.0,4.05,16.22,13.51,2.7,0.0,0.0,1.35,32.43,0.0,2.7,0.0,0.0,9.46,1.35,0.0,4.05,1.35,1.35,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68,20.27,4.05,1.35,2.7,0.0,2.7,8.11,4.05,6.76,2.7,2.7,4.05,2.7,1.35,2.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.51,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,32.6,1.099625,1.689875,1.78125,312.6862744098142,591.603341802043,3.25,2.7275,4.9475,0.009959459459459467,0.1719724315073415,0.1572191558212293,0.1607877088801523,0.2559273550165332,0.4981804960050631,-0.3327499999999999,0.3346315789473684,0.2264384530545454,0.1984372540786024,0.3089399054384897,0.4898,0.6245200000000003,0.7302400000000001,0.0,0.0,0.0,0.1375,0.0625,5,11.2,True,Intercontinental 
